country,country_code,year,gdp_pc,gov_effect,pop,log_gdp_pc,log_pop,new_arms_tiv,second_hand_arms_tiv,recurrence
Nepal,NPL,2005,603.190108570995,-0.861349403858185,26309458.0,6.402232418301659,17.085439052272164,6.25,0.0,0
Niger,NER,2008,429.195542798877,-0.734765291213989,15361915.0,6.06191262579786,16.54740195239175,1.0,7.2,0
Niger,NER,2015,485.662574175279,-0.722630620002747,19939498.0,6.185514090947897,16.808213146654477,2.0,7.74,0
Niger,NER,2016,495.017437216008,-0.694123387336731,20685753.0,6.204592988647251,16.844955760405785,0.4,0.0,0
Niger,NER,2017,501.615305462902,-0.754679381847382,21435446.0,6.217833502136488,16.880556464888954,3.0,0.0,0
Niger,NER,2018,519.546993483886,-0.827707409858704,22188069.0,6.252957265512373,16.9150652699415,0.9,0.0,0
Niger,NER,2019,532.186024570389,-0.840266227722168,22947757.0,6.276993098466344,16.948730755489738,12.28,0.0,0
Niger,NER,2020,533.194328910254,-0.660878658294678,23717613.0,6.278885952295729,16.98172849465228,14.5,0.0,0
Nigeria,NGA,2004,1824.80269456773,-0.935620546340942,141057045.0,7.50922714760638,18.764674940992343,11.0,0.0,0
Nigeria,NGA,2009,2204.6072560373,-1.20047557353973,162049464.0,7.698304656840727,18.903412179925255,70.65,0.0,1
Nigeria,NGA,2011,2370.97657091803,-1.10223460197449,171379598.0,7.771057204497406,18.959391525537892,0.0,54.0,1
Nigeria,NGA,2012,2403.65387896923,-1.00097513198853,176200625.0,7.784745308155132,18.987133818565624,26.55,0.0,0
Nigeria,NGA,2013,2495.34106573748,-0.998286724090576,181049443.0,7.822180698537448,19.014280717672985,7.9,14.22,0
Nigeria,NGA,2014,2583.6155695814,-1.18984341621399,185896915.0,7.856945080452824,19.040702857610455,257.55,94.84,0
Nigeria,NGA,2015,2585.73360671797,-0.99655681848526,190671878.0,7.857764540382057,19.066064592470276,84.75,40.32,0
Nigeria,NGA,2016,2481.81490350326,-1.12036550045013,195443700.0,7.816745387441056,19.090782916375986,2.4,3.93,0
Nigeria,NGA,2017,2441.71236404487,-1.04120397567749,200254579.0,7.800454860691799,19.11510001006829,75.7,0.0,0
Nigeria,NGA,2018,2431.77857832567,-1.11820352077484,204938755.0,7.796378193844848,19.138221736368628,21.55,0.0,0
Nigeria,NGA,2019,2431.53528472982,-1.21315038204193,209485641.0,7.796278141245776,19.16016575559806,11.0,0.0,0
Nigeria,NGA,2020,2337.57587388074,-1.14378702640533,213996181.0,7.756869720050267,19.181468727032495,125.53,0.0,0
Pakistan,PAK,1996,1047.88663514614,-0.624154627323151,138557092.0,6.954530686459436,18.74679301526024,378.9,0.0,0
Pakistan,PAK,2004,1146.99632842666,-0.543261051177979,171286000.0,7.044901916101283,18.9588452319918,658.7,0.0,1
Pakistan,PAK,2006,1243.94142602543,-0.383815377950668,179682690.0,7.126040187002022,19.006703019902005,187.07,0.0,1
Pakistan,PAK,2007,1265.35567539842,-0.489426851272583,184493231.0,7.14310852796464,19.03312333242494,2325.1,161.9,1
Pakistan,PAK,2008,1258.05188934452,-0.73821085691452,189499113.0,7.137319683901401,19.059894901737017,428.58,10.2,0
Pakistan,PAK,2009,1269.07432116444,-0.812300384044647,194376534.0,7.146043032716872,19.08530773282805,1700.9,315.8,0
Pakistan,PAK,2010,1256.69482201323,-0.775662660598755,199239047.0,7.136240396308027,19.11001590298185,1733.85,14.4,0
Pakistan,PAK,2011,1261.83161907857,-0.833723247051239,203746065.0,7.1403196103313915,19.132384997015315,670.3,253.0,1
Pakistan,PAK,2012,1275.48806898966,-0.783729493618011,207667125.0,7.151084183551179,19.151446995143782,521.0,0.0,0
Pakistan,PAK,2013,1309.70080446386,-0.798744976520538,211073978.0,7.177553996570383,19.167719236627267,191.0,98.34,0
Pakistan,PAK,2014,1343.30778121043,-0.762600779533386,214264647.0,7.2028903446602675,19.182722477166124,438.0,117.94,0
Pakistan,PAK,2015,1380.47020838317,-0.709552943706512,217290883.0,7.230179450828166,19.196747488525045,971.03,146.18,0
Pakistan,PAK,2016,1452.18658269177,-0.700057625770569,220138869.0,7.280825687605688,19.20976912790664,522.88,25.64,0
Pakistan,PAK,2017,1495.26187528032,-0.634695649147034,223273967.0,7.310056637896352,19.223910126941952,298.8,89.44,0
Pakistan,PAK,2018,1561.68169819559,-0.666645467281342,226928892.0,7.3535185312701,19.24014727527098,529.29,7.44,0
Pakistan,PAK,2019,1573.8330826937,-0.718214333057404,230800899.0,7.36126937678076,19.257065987737946,510.3,0.0,1
Pakistan,PAK,2020,1526.00597486307,-0.571128666400909,235001746.0,7.330409127212275,19.275103501868067,1137.5,0.0,0
Papua New Guinea,PNG,1996,2492.07962762784,-0.340196430683136,4813361.0,7.82087283269855,15.386906150666762,0.75,0.0,0
Peru,PER,1996,3186.90077024092,0.0341111831367016,24811171.0,8.066804178143753,17.026804553264355,8.25,75.2,0
Peru,PER,1998,3258.29746206218,0.0721104592084885,25738095.0,8.08896008703908,17.063482748069422,22.4,12.84,0
Peru,PER,2009,4801.17153740507,-0.489155441522598,28896811.0,8.476615237408398,17.17924180097333,42.6,0.4,0
Peru,PER,2010,5167.39259325937,-0.239367961883545,29086019.0,8.550123506290927,17.185768169954812,1.2,49.6,0
Philippines,PHL,1996,1752.23800111748,-0.313254147768021,72190242.0,7.468649107656877,18.094815442374586,10.8,9.6,0
Philippines,PHL,1998,1746.52590520447,-0.0368786565959454,75791024.0,7.465383896776146,18.143490426714223,0.0,62.56,0
Philippines,PHL,2002,1837.25429294391,-0.178975060582161,83068889.0,7.516027504020163,18.23518080946315,0.0,8.38,0
Philippines,PHL,2003,1892.82162002816,-0.147018894553185,84731835.0,7.545823915405381,18.255001944968345,0.0,14.4,0
Philippines,PHL,2004,1978.3448914123,-0.221789807081223,86394504.0,7.59001586069,18.2744346206399,0.3,32.97,0
Philippines,PHL,2005,2037.8776606782,-0.0164202656596899,88015962.0,7.619664182873,18.2930287423576,6.2,0.0,0
Philippines,PHL,2006,2110.42044789942,-0.134328275918961,89508986.0,7.654642471026905,18.309849580439753,0.0,24.78,0
Philippines,PHL,2007,2209.34651092393,0.106631629168987,91075184.0,7.700452054370483,18.32719592116979,0.36,24.36,0
Philippines,PHL,2009,2256.72554844721,0.0282764304429293,94384250.0,7.721670169267328,18.362884773975512,0.18,0.84,0
Philippines,PHL,2010,2373.14312085009,0.0709009245038033,96337125.0,7.771970566816841,18.38336431649561,5.94,0.0,0
Philippines,PHL,2011,2416.75212076537,0.189581170678139,98248614.0,7.790179818872154,18.40301170174391,0.44,59.24,0
Philippines,PHL,2012,2533.74141971272,0.205686181783676,100175512.0,7.837452311361944,18.422434325529075,35.6,0.0,0
Philippines,PHL,2013,2654.41506946871,0.205928966403008,102076336.0,7.883979596585793,18.44123148349964,8.25,59.7,0
Philippines,PHL,2014,2776.92005916931,0.31771445274353,103767130.0,7.929097700133112,18.45765981187992,0.0,12.1,0
Philippines,PHL,2015,2909.85818014474,0.160157755017281,105312992.0,7.975859623632482,18.47244735031013,349.7,22.24,0
Philippines,PHL,2016,3076.33741880211,0.0184973310679197,106735719.0,8.031495018628476,18.4858664212642,174.5,89.08,0
Philippines,PHL,2017,3247.45038795053,-0.0349111147224903,108119693.0,8.085625471430532,18.49874943993083,59.75,9.78,0
Philippines,PHL,2018,3410.93647986368,0.062349122017622,109465287.0,8.134742160100332,18.511118043262737,12.74,0.0,0
Philippines,PHL,2019,3575.88170930212,0.059953011572361,110804683.0,8.181967056692065,18.523279596727264,116.36,66.0,0
Philippines,PHL,2020,3198.6669001424,0.0678123831748962,112081264.0,8.070489408283052,18.53473473758825,629.0,0.0,0
Rwanda,RWA,1996,291.210822676605,-1.14967966079712,6708764.0,5.674047481416945,15.718925289297903,3.6,0.0,1
Rwanda,RWA,1998,299.60112137886,-1.10067796707153,8081681.0,5.702451994556153,15.905110453413466,0.0,6.8,0
Rwanda,RWA,2009,557.397770789373,-0.280257672071457,10060432.0,6.323279115738403,16.124120664059795,11.0,0.0,1
Rwanda,RWA,2012,651.852778822614,-0.101652063429356,10829901.0,6.479818737078322,16.197821477661154,5.4,0.0,0
Rwanda,RWA,2018,817.57838732716,0.079555556178093,12487996.0,6.706346784813307,16.340278420869858,2.1,0.0,1
Rwanda,RWA,2019,874.639605475352,0.0928625389933586,12776103.0,6.773811922055232,16.36308703083572,0.0,0.72,0
Senegal,SEN,2011,1139.74447892639,-0.496339857578278,12958897.0,7.038559374972487,16.377293137241818,0.0,16.48,1
Somalia,SOM,2013,397.108794017201,-2.19602870941162,12869594.0,5.9842102834905875,16.37037803284317,0.0,2.94,0
Somalia,SOM,2015,445.583078625015,-2.21740865707397,13806963.0,6.099383713531651,16.440683588094597,0.0,1.25,0
Somalia,SOM,2016,458.921476933292,-2.20634460449219,14348740.0,6.128879121206275,16.47917269143678,2.08,0.0,0
Somalia,SOM,2017,506.501096987553,-2.28424668312073,14916629.0,6.227526489505846,16.517987188874176,1.8,0.0,0
Somalia,SOM,2019,494.559375806552,-2.28095054626465,16030971.0,6.203667216264262,16.590033096675104,8.16,0.0,0
Somalia,SOM,2020,463.032522124252,-2.13161373138428,16651191.0,6.137797293788379,16.627992303364,0.0,1.68,0
South Sudan,SSD,2011,2073.23981819145,-1.58625066280365,10288109.0,7.636867792281729,16.146499320271218,65.25,0.0,0
South Sudan,SSD,2012,1069.19619080938,-1.61496496200562,10756240.0,6.974662421603517,16.190996609249513,2.75,0.0,0
South Sudan,SSD,2013,1165.16202707495,-1.68036615848541,11166275.0,7.0606154353635,16.22840863288519,17.6,0.0,0
South Sudan,SSD,2014,1197.09491969479,-2.09463095664978,11235073.0,7.087653000404688,16.23455096113275,27.4,0.0,0
South Sudan,SSD,2015,1080.14718624765,-2.14958095550537,11107561.0,6.984852594395143,16.22313660556195,0.5,21.6,0
Sri Lanka,LKA,1996,1713.0273181187,-0.183629289269447,17905018.0,7.446017445726849,16.700591566719947,274.5,76.2,0
Sri Lanka,LKA,1998,1837.4826670222,-0.462085247039795,18596003.0,7.516151798129413,16.738457223117617,44.5,46.24,0
Sri Lanka,LKA,2000,1958.09806795553,-0.342374563217163,19293054.0,7.579728907615332,16.775255692723814,88.75,254.82,0
Sri Lanka,LKA,2003,2053.25202647413,-0.271150827407837,19951521.0,7.627180169579089,16.808815938995483,6.0,0.0,1
Sri Lanka,LKA,2005,2270.03856484018,-0.312482684850693,20216524.0,7.727552099247517,16.822010847777566,10.5,12.21,1
Sri Lanka,LKA,2006,2427.79314044729,-0.162567287683487,20352411.0,7.7947379510405215,16.82870993949355,72.5,20.8,0
Sri Lanka,LKA,2007,2575.07565490193,-0.0764035955071449,20492545.0,7.8536341932106755,16.83557171943225,34.9,11.0,0
Sri Lanka,LKA,2008,2710.19836602213,-0.12021116912365,20629378.0,7.904777108989062,16.842226734326303,62.23,11.0,0
Sri Lanka,LKA,2009,2788.93277634451,-0.152532562613487,20756435.0,7.93341428419771,16.848366877045493,31.5,0.0,0
Sudan,SDN,1996,908.66015625,-0.987331032752991,25231528.0,6.811971158760794,17.043604881605425,0.0,27.06,0
Sudan,SDN,2002,1185.21533203125,-1.07800042629242,29228727.0,7.077679751855402,17.190662584992968,67.5,6.24,0
Sudan,SDN,2003,1226.42077636719,-1.22070097923279,29896035.0,7.111855268352782,17.21323642087195,432.0,9.58,0
Sudan,SDN,2004,1255.67114257813,-1.15692710876465,30556637.0,7.135425483587366,17.235092470395593,108.75,0.0,0
Sudan,SDN,2005,1290.24438476563,-1.40693187713623,31262444.0,7.162586924967926,17.25792806288292,5.279999999999999,71.28,0
Sudan,SDN,2006,1336.1240234375,-1.1641184091568,31992435.0,7.197528181702272,17.28101002656564,117.3,4.4,0
Sudan,SDN,2007,1372.10961914063,-1.13222634792328,32764135.0,7.224104702427029,17.304845029985163,6.0,0.36,0
Sudan,SDN,2008,1381.62561035156,-1.28207445144653,33623980.0,7.231016063394568,17.330750060853685,61.75,69.0,0
Sudan,SDN,2009,1301.34729003906,-1.27956962585449,34569113.0,7.171155383734918,17.35847115348359,58.5,21.09,0
Sudan,SDN,2010,1311.22314453125,-1.37868785858154,35414399.0,7.17871567868571,17.382629046815502,151.5,165.2,0
Sudan,SDN,2011,1388.21813964844,-1.41596949100494,36140806.0,7.235776289848233,17.40293314503794,0.0,123.91,0
Sudan,SDN,2012,1288.25854492188,-1.43261659145355,36923178.0,7.161046620154998,17.424350041900926,88.5,0.11,0
Sudan,SDN,2013,1283.45922851563,-1.48717355728149,37785849.0,7.157314233944265,17.447445225418353,6.0,126.3,0
Sudan,SDN,2014,1307.3896484375,-1.55851590633392,38823318.0,7.175787793476717,17.47453160345916,14.4,25.6,0
Sudan,SDN,2015,1292.37963867188,-1.51124954223633,40024431.0,7.164240479161954,17.505000600631075,70.0,89.64,0
Sudan,SDN,2016,1297.15454101563,-1.55974757671356,41259892.0,7.167928329890364,17.535401448056692,27.0,2.4,0
Sudan,SDN,2017,1261.87353515625,-1.47576689720154,42714306.0,7.140352828219474,17.57004445721592,64.4,0.0,0
Sudan,SDN,2018,1185.94445800781,-1.62903344631195,44230596.0,7.0782947471016975,17.604927324770678,0.18,1.07,0
Tanzania,TZA,2020,1041.25964355469,-0.73927241563797,60972798.0,6.948186454955274,17.92593838825303,29.0,0.0,0
Thailand,THA,2003,4018.15538187068,0.305083304643631,64868166.0,8.29857821607332,17.987867552861108,4.8,0.0,0
Thailand,THA,2004,4232.77157261934,0.261547863483429,65452047.0,8.350612275591972,17.996828325614146,73.3,62.44,0
Thailand,THA,2005,4372.25730206261,0.340901643037796,66017420.0,8.383034699820561,18.005429204558766,170.0,16.0,0
Thailand,THA,2006,4551.5250018314,0.417947977781296,66567687.0,8.423217621027346,18.01372983759245,13.2,0.0,0
Thailand,THA,2007,4760.66708464831,0.285919487476349,67102394.0,8.468143081239914,18.02173027939786,7.5,0.0,0
Thailand,THA,2008,4805.76393990836,0.156943961977959,67619830.0,8.477571297301573,18.029411841191756,15.93,0.0,0
Thailand,THA,2009,4737.45679763314,0.206796795129776,68121080.0,8.463255730115991,18.036797268007714,105.94,0.0,0
Thailand,THA,2010,5059.35747831657,0.0832910686731339,68579447.0,8.528994773648948,18.043503441391152,131.95,26.8,0
Thailand,THA,2011,5070.23740191942,0.099299393594265,69007208.0,8.531142920325157,18.04972152087369,254.45,26.6,0
Thailand,THA,2012,5403.87846036273,0.130159914493561,69436098.0,8.594872208146699,18.055917434341204,192.13,26.8,0
Thailand,THA,2013,5516.61164164135,0.16293603181839,69845114.0,8.615519117762524,18.06179069132801,371.75,18.36,0
Thailand,THA,2014,5541.46599361845,0.256995350122452,70216367.0,8.620014364522413,18.06709198996938,268.27,0.0,0
Thailand,THA,2015,5688.85335397884,0.238737538456917,70540795.0,8.646263987300964,18.071701752909977,191.16,0.0,0
Thailand,THA,2016,5857.78052935926,0.22570513188839,70859841.0,8.675526061571343,18.076214413537947,273.35,0.0,0
Thailand,THA,2017,6076.74307700082,0.257845818996429,71160187.0,8.712224153308563,18.080444048639286,342.1,5.6,0
Thailand,THA,2018,6314.19948412043,0.254539996385574,71376079.0,8.75055626255621,18.083473343164187,592.04,0.0,0
Thailand,THA,2019,6434.53770518034,0.260609537363052,71522271.0,8.769435276762746,18.08551944168111,276.85,18.2,0
Thailand,THA,2020,6035.18627737077,0.201812535524368,71641484.0,8.705361999231052,18.087184849626773,52.56,7.8,0
Tunisia,TUN,2016,4015.29664102169,-0.206498697400093,11528674.0,8.29786650684508,16.26034788129522,10.18,28.8,0
Uganda,UGA,1998,487.008977266219,-0.490328997373581,22515806.0,6.188282556724227,16.929728109433714,0.0,55.1,0
Uganda,UGA,2000,509.19755319016,-0.492341905832291,24000150.0,6.232836061467779,16.993570638292688,0.0,6.0,0
Uganda,UGA,2002,547.405338919875,-0.48123624920845,25532870.0,6.305189549792256,17.055477199663965,20.7,12.62,0
Uganda,UGA,2004,585.339489080616,-0.471558660268784,27154515.0,6.372192002124185,17.117053888860724,0.75,39.18,0
Uganda,UGA,2005,604.404813057618,-0.572079658508301,27963289.0,6.404244193731566,17.146403100743647,3.75,1.86,0
Uganda,UGA,2006,650.270540867444,-0.581117987632751,28794003.0,6.477388493014676,17.175677694256805,0.0,5.0,0
Uganda,UGA,2007,684.542241787248,-0.451820909976959,29653430.0,6.528750354712275,17.20508835968521,0.0,0.28,0
Uganda,UGA,2008,722.565167003452,-0.620234608650208,30539553.0,6.582807612463694,17.234533221105405,13.5,0.0,0
Uganda,UGA,2009,749.342865535423,-0.670799374580383,31451151.0,6.619196643174824,17.263946138215285,11.85,17.48,0
Uganda,UGA,2010,768.624091660131,-0.572281301021576,32390802.0,6.64460202250046,17.29338505156959,100.2,23.34,0
Uganda,UGA,2011,816.516366587228,-0.559457004070282,33354543.0,6.705046957019458,17.322704542937604,567.4,0.0,0
Uganda,UGA,2014,845.978664791099,-0.540372133255005,36395539.0,6.74049414036517,17.409956770151442,6.9,0.0,0
Uganda,UGA,2015,862.934610355811,-0.575544655323029,37531446.0,6.760338918057234,17.440689699545633,2.0,3.9,0
Uganda,UGA,2016,874.648370639216,-0.632310152053833,38799152.0,6.773821943462781,17.47390894868456,0.12,0.0,0
Uganda,UGA,2017,871.093880017151,-0.632979094982147,40177388.0,6.769749755220039,17.508814907771583,20.76,0.0,0
Uganda,UGA,2018,895.07512785438,-0.692296266555786,41565831.0,6.796907656488682,17.542789017529863,0.35,12.32,0
Uganda,UGA,2019,920.939101515671,-0.648660719394684,42999637.0,6.82539391193632,17.57670223176174,0.0,53.07,0
Ukraine,UKR,2014,2308.6435546875,-0.39884689450264,45972380.0,7.744415425280027,17.643551339337606,6.24,0.0,0
Ukraine,UKR,2015,2094.47387695313,-0.554407000541687,45784896.0,7.647057668097867,17.639464813035094,7.56,26.6,0
Ukraine,UKR,2018,2308.6669921875,-0.459631830453873,45208907.0,7.744425577293742,17.6268046829113,7.3,74.46,0
Ukraine,UKR,2019,2398.07836914063,-0.334266752004623,44957458.0,7.782423016096244,17.621227222805405,28.8,6.4,0
Ukraine,UKR,2020,2324.107421875,-0.410091131925583,44680014.0,7.751091339741339,17.615036845504527,8.1,13.32,0
United Kingdom,GBR,1998,36446.26168577,1.86216461658478,58487141.0,10.503594172115982,17.88431747607408,716.0,0.0,1
